,id,book_id,title,authors,decade_year,raw_authors,raw_year,image_url
6471,7254,24816,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,author_bill_watterson,decade_1990s,Bill Watterson,1994.0,https://images.gr-assets.com/books/1448818381m/24816.jpg
6472,7255,17190226,"Surrender Your Love (Surrender Your Love, #1)",author_jc_reed,decade_2010s,J.C. Reed,2013.0,https://images.gr-assets.com/books/1359887738m/17190226.jpg
6473,7256,17985262,CyberStorm,author_matthew_mather,decade_2010s,Matthew Mather,2013.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6474,7257,24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,author_chuck_klosterman,decade_2000s,Chuck Klosterman,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6475,7258,795034,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",author_tad_williams,decade_1990s,Tad Williams,1993.0,https://images.gr-assets.com/books/1309992858m/795034.jpg
6476,7259,6818019,"I Am Nujood, Age 10 and Divorced",author_nujood_ali author_delphine_minoui author_linda_coverdale,decade_2000s,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,https://images.gr-assets.com/books/1320467214m/6818019.jpg
6477,7260,43798,The Feast of All Saints,author_anne_rice,decade_1970s,Anne Rice,1979.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6478,7261,18453074,To Rise Again at a Decent Hour,author_joshua_ferris,decade_2010s,Joshua Ferris,2014.0,https://images.gr-assets.com/books/1391305201m/18453074.jpg
6479,7262,150720,Proof,author_david_auburn,decade_2000s,David Auburn,2000.0,https://images.gr-assets.com/books/1417605435m/150720.jpg
6480,7263,121581,"The Past Through Tomorrow (Future History, #1-21)",author_robert_a_heinlein author_damon_knight,decade_1960s,"Robert A. Heinlein, Damon Knight",1967.0,https://images.gr-assets.com/books/1325885616m/121581.jpg
6481,7264,86525,"Master of the Senate (The Years of Lyndon Johnson, #3)",author_robert_a_caro,decade_2000s,Robert A. Caro,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6482,7265,15722284,"Saint Odd (Odd Thomas, #7)",author_dean_koontz,decade_2010s,Dean Koontz,2015.0,https://images.gr-assets.com/books/1403303609m/15722284.jpg
6483,7266,6671,The Wonderful Story of Henry Sugar and Six More,author_roald_dahl,decade_1970s,Roald Dahl,1977.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6484,7267,140091,"Real Murders (Aurora Teagarden, #1)",author_charlaine_harris,decade_1990s,Charlaine Harris,1990.0,https://images.gr-assets.com/books/1307067671m/140091.jpg
6485,7268,7926242,"Port Mortuary (Kay Scarpetta, #18)",author_patricia_cornwell,decade_2010s,Patricia Cornwell,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6486,7270,154795,The Death of Superman,author_dan_jurgens author_jerry_ordway author_louise_simonson author_roger_stern author_jon_bogdanove author_tom_grummett author_jackson_butch_guice author_brett_breeding author_rick_burchett author_doug_hazlewood author_dennis_janke author_denis_rodier,decade_1990s,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993.0,https://images.gr-assets.com/books/1383536130m/154795.jpg
6487,7271,144800,The Raw Shark Texts,author_steven_hall,decade_2000s,Steven Hall,2007.0,https://images.gr-assets.com/books/1405099268m/144800.jpg
6488,7272,27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",author_rick_riordan,decade_2010s,Rick Riordan,2016.0,https://images.gr-assets.com/books/1463950690m/27904311.jpg
6489,7273,15771862,Wave,author_sonali_deraniyagala,decade_2010s,Sonali Deraniyagala,2013.0,https://images.gr-assets.com/books/1362126716m/15771862.jpg
6490,7274,1307,"Fire Sea (The Death Gate Cycle, #3)",author_margaret_weis author_tracy_hickman,decade_1990s,"Margaret Weis, Tracy Hickman",1991.0,https://images.gr-assets.com/books/1325422748m/1307.jpg
6491,7275,13547504,"Far from the Tree: Parents, Children, and the Search for Identity",author_andrew_solomon,decade_2010s,Andrew Solomon,2012.0,https://images.gr-assets.com/books/1363008433m/13547504.jpg
6492,7276,958277,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",author_barbara_park author_denise_brunkus,decade_1990s,"Barbara Park, Denise Brunkus",1992.0,https://images.gr-assets.com/books/1353109909m/958277.jpg
6493,7277,23887,The Autumn of the Patriarch,author_gabriel_garca_mrquez author_gregory_rabassa,decade_1970s,"Gabriel García Márquez, Gregory Rabassa",1975.0,https://images.gr-assets.com/books/1410136666m/23887.jpg
6494,7278,3276637,"Bones of the Hills (Conqueror, #3)",author_conn_iggulden,decade_2000s,Conn Iggulden,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6495,7279,13330771,Hallucinations,author_oliver_sacks,decade_1990s,Oliver Sacks,1995.0,https://images.gr-assets.com/books/1440360108m/13330771.jpg
6496,7280,12444297,"Burned (Fever, #7)",author_karen_marie_moning,decade_2010s,Karen Marie Moning,2015.0,https://images.gr-assets.com/books/1407503200m/12444297.jpg
6497,7281,3301759,The Murders in the Rue Morgue,author_edgar_allan_poe,decade_1840s,Edgar Allan Poe,1841.0,https://images.gr-assets.com/books/1409105459m/3301759.jpg
6498,7282,104086,The Summer Tree (The Fionavar Tapestry #1),author_guy_gavriel_kay,decade_1980s,Guy Gavriel Kay,1984.0,https://images.gr-assets.com/books/1412531529m/104086.jpg
6499,7283,7909,"Betsy-Tacy (Betsy-Tacy, #1)",author_maud_hart_lovelace author_lois_lenski,decade_1940s,"Maud Hart Lovelace, Lois Lenski",1940.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6500,7284,2020935,Sweethearts,author_sara_zarr,decade_2000s,Sara Zarr,2008.0,https://images.gr-assets.com/books/1336053590m/2020935.jpg
6501,7285,1474628,The Monsters of Templeton,author_lauren_groff,decade_2000s,Lauren Groff,2008.0,https://images.gr-assets.com/books/1328051913m/1474628.jpg
6502,7286,18107951,"Midnight Crossroad (Midnight, Texas, #1)",author_charlaine_harris,decade_2010s,Charlaine Harris,2014.0,https://images.gr-assets.com/books/1384456102m/18107951.jpg
6503,7287,269746,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",author_diane_mott_davidson,decade_1990s,Diane Mott Davidson,1990.0,https://images.gr-assets.com/books/1340227366m/269746.jpg
6504,7288,12614410,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",author_julie_kagawa,decade_2010s,Julie Kagawa,2012.0,https://images.gr-assets.com/books/1335463790m/12614410.jpg
6505,7289,2095583,"Devil Bones (Temperance Brennan, #11)",author_kathy_reichs,decade_2000s,Kathy Reichs,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6506,7290,116114,From Here to Eternity,author_james__jones,decade_1950s,James  Jones,1951.0,https://images.gr-assets.com/books/1330924946m/116114.jpg
6507,7291,389763,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,author_wayne_w_dyer,decade_1890s,Wayne W. Dyer,1899.0,https://images.gr-assets.com/books/1328770256m/389763.jpg
6508,7292,81176,"Dude, Where's My Country?",author_michael_moore,decade_2000s,Michael Moore,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6509,7293,364089,The Last Don,author_mario_puzo,decade_1990s,Mario Puzo,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6510,7295,19452,"Ready or Not (All-American Girl, #2)",author_meg_cabot,decade_2000s,Meg Cabot,2005.0,https://images.gr-assets.com/books/1327951939m/19452.jpg
6511,7297,163363,All But My Life: A Memoir,author_gerda_weissmann_klein,decade_1950s,Gerda Weissmann Klein,1959.0,https://images.gr-assets.com/books/1316131452m/163363.jpg
6512,7299,2249196,"All-Star Superman, Vol. 2",author_grant_morrison author_frank_quitely,decade_2000s,"Grant Morrison, Frank Quitely",2009.0,https://images.gr-assets.com/books/1320477944m/2249196.jpg
6513,7300,17345242,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,author_george_rr_martin author_elio_m_garca_jr author_linda_antonsson,decade_2010s,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014.0,https://images.gr-assets.com/books/1400360220m/17345242.jpg
6514,7301,110386,"To Sir Phillip, With Love (Bridgertons, #5)",author_julia_quinn,decade_2000s,Julia Quinn,2003.0,https://images.gr-assets.com/books/1274211519m/110386.jpg
6515,7303,17336849,"Lost & Found (Lost & Found, #1)",author_nicole__williams,decade_2010s,Nicole  Williams,2013.0,https://images.gr-assets.com/books/1365394535m/17336849.jpg
6516,7304,298730,"Among the Barons (Shadow Children, #4)",author_margaret_peterson_haddix,decade_2000s,Margaret Peterson Haddix,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6517,7305,20912424,The War that Saved My Life (The War That Saved My Life #1),author_kimberly_brubaker_bradley author__,decade_2010s,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015.0,https://images.gr-assets.com/books/1453342842m/20912424.jpg
6518,7306,125662,"Say Cheese and Die! (Goosebumps, #4)",author_rl_stine,decade_1990s,R.L. Stine,1992.0,https://images.gr-assets.com/books/1328867794m/125662.jpg
6519,7307,328907,"Sharpe's Tiger (Sharpe, #1)",author_bernard_cornwell,decade_1990s,Bernard Cornwell,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6520,7308,207684,Jinx,author_meg_cabot,decade_2000s,Meg Cabot,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6521,7309,53064,Death in Venice and Other Tales,author_thomas_mann author_joachim_neugroschel,decade_1910s,"Thomas Mann, Joachim Neugroschel",1911.0,https://images.gr-assets.com/books/1309376701m/53064.jpg
6522,7310,21874813,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",author_alan_bradley,decade_2010s,Alan Bradley,2015.0,https://images.gr-assets.com/books/1406214651m/21874813.jpg
6523,7311,13258,What Was She Thinking? [Notes on a Scandal],author_zo_heller,decade_2000s,Zoë Heller,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6524,7312,25293695,"The Beast (Black Dagger Brotherhood, #14)",author_jr_ward,decade_2010s,J.R. Ward,2016.0,https://images.gr-assets.com/books/1437025828m/25293695.jpg
6525,7313,65399,"Sullivan's Island (Lowcountry Tales, #1)",author_dorothea_benton_frank,decade_1990s,Dorothea Benton Frank,1999.0,https://images.gr-assets.com/books/1327888744m/65399.jpg
6526,7314,229149,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",author_clamp author_anita_sengupta,decade_1990s,"CLAMP, Anita Sengupta",1998.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6527,7315,10897866,"The Soulkeepers (The Soulkeepers, #1)",author_gp_ching,decade_2010s,G.P. Ching,2011.0,https://images.gr-assets.com/books/1308260933m/10897866.jpg
6528,7317,1048645,Private Peaceful,author_michael_morpurgo,decade_2000s,Michael Morpurgo,2003.0,https://images.gr-assets.com/books/1328868065m/1048645.jpg
6529,7318,383514,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",author_rhys_bowen,decade_2000s,Rhys Bowen,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6530,7319,12288282,"Gunmetal Magic (Kate Daniels, #5.5)",author_ilona_andrews,decade_2010s,Ilona Andrews,2012.0,https://images.gr-assets.com/books/1331230049m/12288282.jpg
6531,7320,22381326,"Half a War (Shattered Sea, #3)",author_joe_abercrombie,decade_2010s,Joe Abercrombie,2015.0,https://images.gr-assets.com/books/1429885218m/22381326.jpg
6532,7321,10813469,"Rock Chick Renegade (Rock Chick, #4)",author_kristen_ashley,decade_2010s,Kristen Ashley,2011.0,https://images.gr-assets.com/books/1328299907m/10813469.jpg
6533,7322,15729261,"The Marriage Mistake (Marriage to a Billionaire, #3)",author_jennifer_probst,decade_2010s,Jennifer Probst,2012.0,https://images.gr-assets.com/books/1348628724m/15729261.jpg
6534,7324,8269450,"Darkest Powers Trilogy (Darkest Powers, #1-3)",author_kelley_armstrong,decade_2000s,Kelley Armstrong,2009.0,https://images.gr-assets.com/books/1411868332m/8269450.jpg
6535,7325,261604,"Rhapsody: Child of Blood (Symphony of Ages, #1)",author_elizabeth_haydon,decade_1990s,Elizabeth Haydon,1999.0,https://images.gr-assets.com/books/1453703106m/261604.jpg
6536,7326,91201,Doctors,author_erich_segal,decade_1980s,Erich Segal,1988.0,https://images.gr-assets.com/books/1383563051m/91201.jpg
6537,7327,142395,Samarkand,author_amin_maalouf author_russell_harris,decade_1980s,"Amin Maalouf, Russell Harris",1988.0,https://images.gr-assets.com/books/1327995121m/142395.jpg
6538,7328,7685763,"Indulgence in Death (In Death, #31)",author_jd_robb,decade_2010s,J.D. Robb,2010.0,https://images.gr-assets.com/books/1292915498m/7685763.jpg
6539,7329,15852479,We Need New Names,author_noviolet_bulawayo,decade_2010s,NoViolet Bulawayo,2013.0,https://images.gr-assets.com/books/1352225506m/15852479.jpg
6540,7331,5093760,Pretty in Plaid,author_jen_lancaster,decade_2000s,Jen Lancaster,2009.0,https://images.gr-assets.com/books/1484147603m/5093760.jpg
6541,7332,180930,Wicca: A Guide for the Solitary Practitioner,author_scott_cunningham,decade_1980s,Scott Cunningham,1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6542,7333,179142,All My Sons,author_arthur_miller author_christopher_bigsby,decade_1940s,"Arthur Miller, Christopher Bigsby",1947.0,https://images.gr-assets.com/books/1309210788m/179142.jpg
6543,7334,7863274,Graffiti Moon,author_cath_crowley,decade_2010s,Cath Crowley,2010.0,https://images.gr-assets.com/books/1320129868m/7863274.jpg
6544,7335,845403,Mufaro's Beautiful Daughters: An African Tale,author_john_steptoe,decade_1980s,John Steptoe,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6545,7336,61904,"Paladin of Souls (World of the Five Gods, #2)",author_lois_mcmaster_bujold,decade_2000s,Lois McMaster Bujold,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6546,7338,4986,"God Bless You, Dr. Kevorkian",author_kurt_vonnegut_jr,decade_1990s,Kurt Vonnegut Jr.,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6547,7339,3090282,A Homemade Life: Stories and Recipes from My Kitchen Table,author_molly_wizenberg,decade_2000s,Molly Wizenberg,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6548,7340,138069,The Three Pigs,author_david_wiesner,decade_2000s,David Wiesner,2001.0,https://images.gr-assets.com/books/1172092242m/138069.jpg
6549,7341,26123,Learned Optimism: How to Change Your Mind and Your Life,author_martin_ep_seligman,decade_1990s,Martin E.P. Seligman,1990.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6550,7342,7827221,"Desires of the Dead (The Body Finder, #2)",author_kimberly_derting,decade_2010s,Kimberly Derting,2011.0,https://images.gr-assets.com/books/1288223505m/7827221.jpg
6551,7344,155106,Amelia Bedelia and the Surprise Shower,author_peggy_parish author_barbara_siebel_thomas,decade_1960s,"Peggy Parish, Barbara Siebel Thomas",1966.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6552,7345,12125,"Homecoming (Tillerman Cycle, #1)",author_cynthia_voigt,decade_1980s,Cynthia Voigt,1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6553,7346,112751,"Spell of the Highlander (Highlander, #7)",author_karen_marie_moning,decade_2000s,Karen Marie Moning,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6554,7347,28482,"The Hand of Chaos (The Death Gate Cycle, #5)",author_margaret_weis author_tracy_hickman,decade_1990s,"Margaret Weis, Tracy Hickman",1993.0,https://images.gr-assets.com/books/1327837169m/28482.jpg
6555,7348,382680,One False Move (Myron Bolitar #5),author_harlan_coben,decade_1990s,Harlan Coben,1998.0,https://images.gr-assets.com/books/1403190750m/382680.jpg
6556,7349,62012,The Guns of Avalon (The Chronicles of Amber #2),author_roger_zelazny,decade_1970s,Roger Zelazny,1972.0,https://images.gr-assets.com/books/1368213721m/62012.jpg
6557,7350,163465,The Great Gilly Hopkins,author_katherine_paterson,decade_1970s,Katherine Paterson,1978.0,https://images.gr-assets.com/books/1443418961m/163465.jpg
6558,7351,32807,"Trojan Odyssey (Dirk Pitt, #17)",author_clive_cussler,decade_2000s,Clive Cussler,2003.0,https://images.gr-assets.com/books/1371338649m/32807.jpg
6559,7352,138872,Follow the River,author_james_alexander_thom,decade_1980s,James Alexander Thom,1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6560,7353,91571,Measure for Measure,author_william_shakespeare author_barbara_a_mowat author_paul_werstine,decade_1600s,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6561,7354,228221,The Mask,author_owen__west author_dean_koontz,decade_1980s,"Owen  West, Dean Koontz",1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6562,7355,13514612,All Our Yesterdays,author_cristin_terrill,decade_2010s,Cristin Terrill,2013.0,https://images.gr-assets.com/books/1370046261m/13514612.jpg
6563,7356,16218778,Coming Clean,author_kimberly_rae_miller,decade_2010s,Kimberly Rae Miller,2013.0,https://images.gr-assets.com/books/1381962759m/16218778.jpg
6564,7357,5368,Forever Amber ,author_kathleen_winsor,decade_1940s,Kathleen Winsor,1944.0,https://images.gr-assets.com/books/1350464965m/5368.jpg
6565,7358,8619814,"The Emerald Atlas (The Books of Beginning, #1)",author_john__stephens,decade_2010s,John  Stephens,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6566,7359,28390369,Swing Time,author_zadie_smith,decade_2010s,Zadie Smith,2016.0,https://images.gr-assets.com/books/1456491713m/28390369.jpg
6567,7361,1819632,"Chibi Vampire, Vol. 01",author_yuna_kagesaki,decade_2000s,Yuna Kagesaki,2003.0,https://images.gr-assets.com/books/1404303540m/1819632.jpg
6568,7362,18667779,Everything Leads to You,author_nina_lacour,decade_2010s,Nina LaCour,2014.0,https://images.gr-assets.com/books/1389744233m/18667779.jpg
6569,7363,363851,Jeremy Fink and the Meaning of Life,author_wendy_mass,decade_2000s,Wendy Mass,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6570,7364,216048,"Thank You, Mr. Falker",author_patricia_polacco,decade_1990s,Patricia Polacco,1998.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6571,7365,20821159,The Peripheral,author_william_gibson,decade_2010s,William Gibson,2014.0,https://images.gr-assets.com/books/1402651292m/20821159.jpg
6572,7366,6464937,Too Much Happiness,author_alice_munro,decade_2000s,Alice Munro,2009.0,https://images.gr-assets.com/books/1320459874m/6464937.jpg
6573,7367,13614836,"Tempting the Best Man (Gamble Brothers, #1)",author_j_lynn author_jennifer_l_armentrout,decade_2010s,"J. Lynn, Jennifer L. Armentrout",2012.0,https://images.gr-assets.com/books/1336112984m/13614836.jpg
6574,7368,17158513,"Captive Prince: Volume Two (Captive Prince, #2)",author_cs_pacat,decade_2010s,C.S. Pacat,2015.0,https://images.gr-assets.com/books/1356027904m/17158513.jpg
6575,7370,267243,Ironweed,author_william__kennedy,decade_1980s,William  Kennedy,1983.0,https://images.gr-assets.com/books/1408926209m/267243.jpg
6576,7371,6621101,"Deception (Alex Delaware, #25)",author_jonathan_kellerman,decade_2000s,Jonathan Kellerman,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6577,7372,40580,Stupid White Men,author_michael_moore,decade_2000s,Michael Moore,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6578,7373,23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",author_sarah_j_maas,decade_2010s,Sarah J. Maas,2017.0,https://images.gr-assets.com/books/1485528243m/23766634.jpg
6579,7374,4893390,"The Faceless Ones (Skulduggery Pleasant, #3)",author_derek_landy,decade_2000s,Derek Landy,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6580,7375,63689,The Great Railway Bazaar,author_paul_theroux,decade_1960s,Paul Theroux,1969.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6581,7376,13117308,"Black List (Scot Harvath, #11)",author_brad_thor,decade_2010s,Brad Thor,2012.0,https://images.gr-assets.com/books/1339809055m/13117308.jpg
6582,7377,22417,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",author_warren_ellis author_darick_robertson,decade_1990s,"Warren Ellis, Darick Robertson",1999.0,https://images.gr-assets.com/books/1427758922m/22417.jpg
6583,7378,101869,"The Atrocity Archives (Laundry Files, #1)",author_charles_stross,decade_2000s,Charles Stross,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6584,7379,10867,The Pleasure of My Company,author_steve_martin,decade_2000s,Steve Martin,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6585,7380,138683,"Dark Fire (Matthew Shardlake, #2)",author_cj_sansom,decade_2000s,C.J. Sansom,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6586,7381,17831619,"Beautiful Beginning (Beautiful Bastard, #3.5)",author_christina_lauren,decade_2010s,Christina Lauren,2013.0,https://images.gr-assets.com/books/1377128262m/17831619.jpg
6587,7383,7998,"Outcast of Redwall (Redwall, #8)",author_brian_jacques,decade_1990s,Brian Jacques,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6588,7384,543873,Mister Pip,author_lloyd_jones,decade_2000s,Lloyd Jones,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6589,7387,675614,"Book of Shadows (Sweep, #1)",author_cate_tiernan,decade_2000s,Cate Tiernan,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6590,7389,22609080,"After We Fell (After, #3)",author_anna_todd,decade_2010s,Anna Todd,2014.0,https://images.gr-assets.com/books/1420938115m/22609080.jpg
6591,7390,6589074,Elizabeth Street,author_laurie_fabiano,decade_2000s,Laurie Fabiano,2006.0,https://images.gr-assets.com/books/1328420628m/6589074.jpg
6592,7391,13415554,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",author_sarah_j_maas,decade_2010s,Sarah J. Maas,2012.0,https://images.gr-assets.com/books/1335782612m/13415554.jpg
6593,7392,24965,Fear and Trembling,author_sren_kierkegaard author_alastair_hannay,decade_1840s,"Søren Kierkegaard, Alastair Hannay",1843.0,https://images.gr-assets.com/books/1309286516m/24965.jpg
6594,7393,30334,"Hawksong (The Kiesha'ra, #1)",author_amelia_atwaterrhodes,decade_2000s,Amelia Atwater-Rhodes,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6595,7396,790171,Kon-Tiki: Across The Pacific In A Raft,author_thor_heyerdahl,decade_1940s,Thor Heyerdahl,1948.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6596,7397,15815364,How to Get Filthy Rich in Rising Asia,author_mohsin_hamid,decade_2010s,Mohsin Hamid,2013.0,https://images.gr-assets.com/books/1353428459m/15815364.jpg
6597,7398,15852,Relativity: The Special and the General Theory,author_albert_einstein author_nigel_calder author_robert_w_lawson,decade_1910s,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916.0,https://images.gr-assets.com/books/1420607613m/15852.jpg
6598,7400,10866233,The List,author_siobhan_vivian,decade_2010s,Siobhan Vivian,2012.0,https://images.gr-assets.com/books/1439733432m/10866233.jpg
6599,7401,19534,The Brothers K,author_david_james_duncan,decade_1990s,David James Duncan,1992.0,https://images.gr-assets.com/books/1403176622m/19534.jpg
6600,7403,13167796,"A Dog's Journey (A Dog's Purpose, #2)",author_w_bruce_cameron,decade_2010s,W. Bruce Cameron,2012.0,https://images.gr-assets.com/books/1327061453m/13167796.jpg
6601,7404,11389341,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,author_timothy_j_keller author_kathy__keller,decade_2010s,"Timothy J. Keller, Kathy  Keller",2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6602,7405,6672183,Batman & Robin: Batman Reborn,author_grant_morrison author_frank_quitely author_philip_tan author_jonathan_glapion author_alex_sinclair,decade_2010s,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6603,7406,1157452,"MeruPuri, Vol. 1 (MeruPuri, #1)",author_matsuri_hino,decade_2000s,Matsuri Hino,2002.0,https://images.gr-assets.com/books/1324321395m/1157452.jpg
6604,7407,11031,The Flanders Panel,author_arturo_prezreverte author_margaret_jull_costa,decade_1990s,"Arturo Pérez-Reverte, Margaret Jull Costa",1990.0,https://images.gr-assets.com/books/1328874807m/11031.jpg
6605,7409,4662,The Short Stories,author_f_scott_fitzgerald author_matthew_j_bruccoli,decade_1920s,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,https://images.gr-assets.com/books/1400891315m/4662.jpg
6606,7410,397466,"Dark Angel (Casteel, #2)",author_vc_andrews,decade_1980s,V.C. Andrews,1986.0,https://images.gr-assets.com/books/1322289444m/397466.jpg
6607,7411,77787,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",author_timothy_zahn,decade_1990s,Timothy Zahn,1997.0,https://images.gr-assets.com/books/1326718522m/77787.jpg
6608,7413,22471294,Black Lies,author_alessandra_torre,decade_2010s,Alessandra Torre,2014.0,https://images.gr-assets.com/books/1407450110m/22471294.jpg
6609,7414,351648,What the Dead Know,author_laura_lippman,decade_2000s,Laura Lippman,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6610,7415,17798233,"Rome (Marked Men, #3)",author_jay_crownover author_charlotte_connan_de_vries,decade_2010s,"Jay Crownover, Charlotte Connan de vries",2014.0,https://images.gr-assets.com/books/1378491674m/17798233.jpg
