,id,book_id,title,authors,decade_year,tag_name,tag_length
7604,8612,133017,Hellblazer: Original Sins,author_jamie_delano author_john_ridgway author_alfredo_alcal,decade_1980s,"comic, graphic_novel, horror, graphic_novel, fantasy, comic, fiction, vertigo, comic_graphic_novel, urban_fantasy",113
7605,8614,25451852,"Dawn of Wonder (The Wakening, #1)",author_jonathan_renshaw,decade_2010s,"fantasy, fiction, epic_fantasy, audible, young_adult, adventure, audio, unlimited, high_fantasy, buy",100
7606,8615,13007638,"Celebrity in Death (In Death, #34)",author_jd_robb,decade_2010s,"mystery, romance, robb, robb, death_series, death, fiction, romantic_suspense, crime, series",92
7607,8617,62032,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",author_walter_moers author_john_brownjohn,decade_1990s,"fantasy, fiction, humor, german, young_adult, adventure, series, humour, childrens, child",89
7608,8620,489972,The Snowman,author_raymond_briggs,decade_1970s,"childrens, child, christmas, wordless, child, winter, fiction, fantasy, kid, childhood",86
7609,8622,13363270,"Just One Drop (The Grey Wolves, #3)",author_quinn_loftis,decade_2010s,"werewolf, paranormal, young_adult, romance, fantasy, quinn_loftis, series, wolf, paranormal_romance, shifter",108
7610,8624,6433836,"Rough Country (Virgil Flowers, #3)",author_john_sandford,decade_2000s,"mystery, john_sandford, thriller, virgil_flower, crime, sandford, series, mystery_thriller, john_sanford, suspense",114
7611,8625,46917,Rabbit Redux (Rabbit Angstrom #2),author_john_updike,decade_1970s,"fiction, classic, american, literature, import, literary, novel, literary_fiction, series, contemporary_fiction",111
7612,8627,194618,"Ross Poldark (Poldark, #1)",author_winston_graham,decade_1940s,"historical_fiction, fiction, historical, romance, classic, series, poldark, england, adult, historical_romance",110
7613,8628,25663888,"Orphan X (Orphan X, #1)",author_gregg_hurwitz,decade_2010s,"fiction, thriller, mystery, suspense, audible, thriller, series, mystery_thriller, crime, audio",95
7614,8629,11757975,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",author_bella_andre,decade_2010s,"romance, contemporary_romance, series, bella_andre, chick_lit, adult, fiction, dnf, romance_contemporary, erotica",113
7615,8630,7940591,Blockade Billy,author_stephen_king,decade_2010s,"stephen_king, horror, fiction, sport, baseball, short_story, king, mystery, suspense, thriller",94
7616,8631,31271,The Matlock Paper,author_robert_ludlum,decade_1970s,"thriller, fiction, robert_ludlum, mystery, espionage, ludlum, suspense, thriller, adventure, spy_novel",102
7617,8632,736376,Breakfast with Buddha,author_roland_merullo,decade_2000s,"fiction, buddhism, spirituality, spiritual, audible, philosophy, contemporary_fiction, travel, audio, religion",110
7618,8633,29022,The Twelve Caesars,author_suetonius author_michael_grant author_robert_graves,decade_110s,"history, classic, non_fiction, biography, ancient_history, nonfiction, rome, ancient_rome, roman, ancient",105
7619,8635,360562,"Sharpe's Rifles (Sharpe, #6)",author_bernard_cornwell,decade_1980s,"historical_fiction, fiction, bernard_cornwell, historical, war, adventure, sharpe, history, napoleonic, military_fiction",120
7620,8636,192214,"Vector Prime (Star Wars: The New Jedi Order, #1)",author_ra_salvatore,decade_1990s,"star_war, sci, science_fiction, fiction, fantasy, scifi, starwars, star_war_legend, space_opera, star",101
7621,8637,24767,"Touching Darkness (Midnighters, #2)",author_scott_westerfeld,decade_2000s,"young_adult, fantasy, paranormal, series, sci, science_fiction, fiction, urban_fantasy, supernatural, scott_westerfeld",118
7622,8638,3545387,"Revenge of the Spellmans (The Spellmans, #3)",author_lisa_lutz,decade_2000s,"mystery, humor, series, fiction, mystery, funny, chick_lit, adult, humour, comedy",81
7623,8639,15811520,Detroit: An American Autopsy,author_charlie_leduff,decade_2010s,"non_fiction, nonfiction, history, memoir, detroit, politics, sociology, journalism, michigan, biography",103
7624,8640,93575,"Gaudy Night (Lord Peter Wimsey, #12)",author_dorothy_l_sayers,decade_1930s,"mystery, fiction, crime, mystery, classic, romance, british, england, detective, mystery_thriller",97
7625,8641,17158532,"Kings Rising (Captive Prince, #3)",author_cs_pacat,decade_2010s,"fantasy, gay, romance, lgbt, royalty, erotica, otp, dark, slow_burn, fav",72
7626,8642,18129852,"Rival (Fall Away, #2)",author_penelope_douglas author_abby_craden author_nelson_hobbs,decade_2010s,"romance, series, contemporary, young_adult, contemporary_romance, college, high_school, penelope_douglas, forbidden_love, enemy_lover",133
7627,8643,287861,"Mortal Engines (The Hungry City Chronicles, #1)",author_philip_reeve,decade_2000s,"steampunk, young_adult, science_fiction, fantasy, sci, dystopia, dystopian, fiction, adventure, series",102
7628,8644,10399742,Private London (Private #4),author_james_patterson author_mark_pearson,decade_2010s,"james_patterson, mystery, thriller, crime, private, series, patterson, fiction, audio, james_patterson_private",110
7629,8645,6659254,"Blood Cross (Jane Yellowrock, #2)",author_faith_hunter,decade_2010s,"urban_fantasy, fantasy, paranormal, vampire, magic, shifter, vampire, shapeshifters, series, jane_yellowrock",108
7630,8646,204479,"Spying in High Heels (High Heels, #1)",author_gemma_halliday,decade_2000s,"mystery, romance, chick_lit, cozy_mystery, series, fiction, humor, contemporary, mystery, gemma_halliday",104
7631,8647,776159,"The Lady in the Lake (Philip Marlowe, #4)",author_raymond_chandler,decade_1940s,"mystery, fiction, crime, detective, classic, mystery, crime_fiction, novel, thriller, hard_boiled",97
7632,8649,22571612,"Crash & Burn (Tessa Leoni, #3)",author_lisa_gardner,decade_2010s,"mystery, lisa_gardner, thriller, suspense, fiction, crime, series, mystery_thriller, mystery_suspense, netgalley",112
7633,8650,616318,"Justice, Volume 1",author_jim_krueger author_alex_ross author_doug_braithwaite,decade_2000s,"comic, graphic_novel, graphic_novel, superheroes, comic, comic_graphic_novel, superhero, fiction, comic, batman",111
7634,8651,10084,"River of Blue Fire (Otherland, #2)",author_tad_williams,decade_1990s,"fantasy, science_fiction, sci, fiction, scifi, cyberpunk, sci_fantasy, tad_williams, series, fantasy_sci",104
7635,8652,295169,"The Wind Singer (Wind on Fire, #1)",author_william_nicholson author_peter_ss,decade_2000s,"fantasy, fiction, young_adult, dystopia, series, dystopian, childrens, child, fantasy, high_fantasy",99
7636,8653,93436,The End of Mr. Y,author_scarlett_thomas,decade_2000s,"fantasy, fiction, literature, narrativa, modern, science_fiction, sci, scifi, buy, science_fiction_fantasy",106
7637,8654,587638,Gentlemen of the Road,author_michael_chabon author_gary_gianni,decade_2000s,"fiction, historical_fiction, adventure, fantasy, historical, literary_fiction, literature, novel, jewish, lineup",112
7638,8655,9476510,Those Guys Have All the Fun: Inside the World of ESPN,author_james_andrew_miller author_tom_shales,decade_2010s,"sport, non_fiction, nonfiction, history, business, television, sport, biography, oral_history, medium",101
7639,8656,129984,Big Fish,author_daniel_wallace,decade_1990s,"fantasy, fiction, magical_realism, contemporary, adult_fiction, humor, buy, movie, general_fiction, movie",105
7640,8657,17936925,"Breakable (Contours of the Heart, #2)",author_tammara_webber,decade_2010s,"new_adult, romance, contemporary, series, contemporary_romance, young_adult, college, college_romance, male_pov, dnf",116
7641,8658,15818333,The Death of Bees,author_lisa_odonnell,decade_2010s,"fiction, young_adult, contemporary, coming_age, adult_fiction, mystery, adult, family, contemporary_fiction, scotland",117
7642,8660,9526658,"Black Dawn (The Morganville Vampires, #12)",author_rachel_caine,decade_2010s,"vampire, young_adult, paranormal, vampire, fantasy, rachel_caine, morganville_vampire, series, urban_fantasy, romance",117
7643,8661,9670094,Through My Eyes,author_tim_tebow author_nathan_whitaker,decade_2010s,"sport, non_fiction, biography, christian, biography, nonfiction, autobiography, football, memoir, inspirational",111
7644,8662,60932,"Parable of the Talents (Earthseed, #2)",author_octavia_e_butler,decade_1990s,"science_fiction, fiction, sci, dystopia, dystopian, scifi, fantasy, post_apocalyptic, speculative_fiction, sci_fantasy",118
7645,8663,16164271,"Locke & Key, Vol. 6: Alpha & Omega",author_joe_hill author_gabriel_rodrguez,decade_2010s,"graphic_novel, comic, horror, graphic_novel, fantasy, fiction, comic_graphic_novel, series, comic, graphic_novel_comic",118
7646,8666,28239,Dark Star Safari: Overland from Cairo to Cape Town,author_paul_theroux,decade_2000s,"travel, africa, non_fiction, nonfiction, memoir, adventure, travel_writing, travel_adventure, travelogue, south_africa",118
7647,8667,653711,"Crystal Singer (Crystal Singer, #1)",author_anne_mccaffrey,decade_1980s,"science_fiction, sci, fantasy, fiction, scifi, sci_fantasy, anne_mccaffrey, scifi_fantasy, mccaffrey, series",108
7648,8668,13546173,"The Assassin and the Underworld (Throne of Glass, #0.4)",author_sarah_j_maas,decade_2010s,"fantasy, young_adult, novella, short_story, romance, novella, series, throne_glass, high_fantasy, assassin",106
7649,8670,11099729,Darth Plagueis,author_james_luceno,decade_2010s,"sci, science_fiction, star_war, fantasy, scifi, star_war_legend, starwars, fiction, sci_fantasy, audible",104
7650,8671,26072609,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",author_anderson_cooper author_gloria_vanderbilt,decade_2010s,"non_fiction, memoir, biography, nonfiction, audio, biography_memoir, memoir, autobiography, biography, adult",108
7651,8672,23208397,Underground Airlines,author_ben_h_winters,decade_2010s,"fiction, science_fiction, alternate_history, sci, mystery, dystopian, fantasy, dystopia, historical_fiction, alternative_history",128
7652,8673,644655,"Raven Black (Shetland Island, #1)",author_ann_cleeves,decade_2000s,"mystery, crime, fiction, mystery, scotland, series, thriller, mystery_thriller, ann_cleeves, british",100
7653,8675,792938,Having Our Say: The Delany Sisters' First 100 Years,author_sarah_l_delany author_a_elizabeth_delany author_amy_hill_hearth,decade_1990s,"non_fiction, memoir, biography, nonfiction, history, memoir, african_american, autobiography, biography_memoir, woman",117
7654,8676,1862313,Lush Life,author_richard_price,decade_2000s,"fiction, mystery, new_york, crime, novel, audio, crime_fiction, contemporary_fiction, nyc, contemporary",103
7655,8677,152662,What's Eating Gilbert Grape,author_peter_hedges,decade_1990s,"fiction, classic, movie, young_adult, contemporary, contemporary_fiction, wish_list, buy, coming_age, drama",107
7656,8678,15723286,"Curtsies & Conspiracies (Finishing School, #2)",author_gail_carriger,decade_2010s,"steampunk, young_adult, fantasy, paranormal, historical_fiction, vampire, series, fiction, werewolf, steam_punk",111
7657,8679,22551743,The Truth According to Us,author_annie_barrows,decade_2010s,"historical_fiction, fiction, historical, adult_fiction, netgalley, adult, audio, family, coming_age, west_virginia",114
7658,8680,11432,"Reunion (Redemption, #5)",author_karen_kingsbury author_gary_smalley,decade_2000s,"christian_fiction, christian, karen_kingsbury, fiction, romance, series, baxter_family, kingsbury_karen, christian_romance, kingsbury",133
7659,8681,16256,"More Tales of the City (Tales of the City, #2)",author_armistead_maupin,decade_1980s,"fiction, lgbt, gay, series, glbt, queer, san_francisco, humor, contemporary, general_fiction",92
7660,8682,110871,Thérèse Raquin,author_mile_zola author_robin_buss,decade_1860s,"classic, fiction, french, france, french_literature, classic, century, french_lit, literature, novel",100
7661,8683,10209997,The Night Strangers,author_chris_bohjalian,decade_2010s,"horror, fiction, mystery, paranormal, thriller, audio, ghost, suspense, supernatural, fantasy",93
7662,8684,17557143,"The Billionaire's Obsession ~ Simon (The Billionaire's Obsession, #1)",author_js_scott,decade_2010s,"romance, contemporary_romance, series, erotica, contemporary, scott, unlimited, billionaire, alpha_male, erotic_romance",119
7663,8685,28965131,Behind Her Eyes,author_sarah_pinborough,decade_2010s,"thriller, mystery, fiction, botm, suspense, mystery_thriller, psychological_thriller, audio, thriller, adult",108
7664,8686,129798,The King in Yellow and Other Horror Stories,author_robert_w_chambers author_ef_bleiler,decade_1890s,"horror, fiction, short_story, fantasy, classic, weird_fiction, gothic, mystery, classic, weird",94
7665,8687,77427,H.M.S. Surprise,author_patrick_obrian,decade_1970s,"historical_fiction, fiction, historical, adventure, aubrey_maturin, nautical, history, patrick_brian, war, naval",112
7666,8688,665,The Virtue of Selfishness: A New Concept of Egoism,author_ayn_rand author_nathaniel_branden,decade_1960s,"philosophy, non_fiction, nonfiction, politics, fiction, objectivism, psychology, ethic, ayn_rand, classic",105
7667,8689,2449962,"Twenty Wishes (Blossom Street, #5)",author_debbie_macomber,decade_2000s,"debbie_macomber, romance, fiction, chick_lit, series, macomber_debbie, blossom_street_series, macomber, blossom_street, contemporary",132
7668,8690,3479967,Through Black Spruce,author_joseph_boyden,decade_2000s,"fiction, canadian, canada, historical_fiction, canlit, canadian_author, canadiana, contemporary, can_lit, canadian_lit",118
7669,8691,6928893,One Good Dog,author_susan__wilson,decade_2010s,"fiction, animal, dog, audio, contemporary, animal_story, contemporary_fiction, adult, animal, audible",101
7670,8692,15050,Sexing the Cherry,author_jeanette_winterson,decade_1980s,"fiction, fantasy, magical_realism, historical_fiction, queer, literature, import, lgbt, novel, british",102
7671,8693,6674372,The Murderer's Daughters,author_randy_susan_meyers,decade_2000s,"fiction, mystery, contemporary, family, crime, wish_list, thriller, buy, contemporary_fiction, general_fiction",110
7672,8694,1158706,"Strangers in Death (In Death, #26)",author_jd_robb,decade_2000s,"mystery, robb, robb, death_series, death, crime, fiction, suspense, futuristic, romantic_suspense",97
7673,8695,10929432,"The Archived (The Archived, #1)",author_victoria_schwab,decade_2010s,"fantasy, young_adult, horror, release, series, series_start, star, fiction, want, urban_fantasy",95
7674,8696,251446,Glengarry Glen Ross,author_david_mamet,decade_1980s,"play, drama, play, fiction, theatre, theater, theater, classic, pulitzer, american",82
7675,8698,25332115,The Sound of Gravel,author_ruth_wariner,decade_2010s,"non_fiction, memoir, nonfiction, memoir, biography, religion, biography_memoir, audio, adult, memoir_biography",110
7676,8699,194870,The Complete Adventures of Peter Rabbit,author_beatrix_potter,decade_1980s,"classic, childrens, child, child, kid, fiction, childhood, classic, animal, beatrix_potter",90
7677,8702,3115070,"Hostage to Pleasure (Psy-Changeling, #5)",author_nalini_singh,decade_2000s,"paranormal, romance, nalini_singh, fantasy, paranormal_romance, shifter, urban_fantasy, shapeshifters, pnr, series",114
7678,8703,385255,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",author_adrian_nicole_leblanc,decade_2000s,"non_fiction, nonfiction, sociology, memoir, biography, new_york, journalism, poverty, memoir, buy",97
7679,8704,42641,Resurrection,author_leo_tolstoy author_louise_maude author_aylmer_maude,decade_1890s,"classic, fiction, russian_literature, russian, literature, russia, classic, russian_lit, century, novel",103
7680,8705,8643407,"Hard Magic (Grimnoir Chronicles, #1)",author_larry_correia,decade_2010s,"fantasy, urban_fantasy, fiction, steampunk, audible, alternate_history, science_fiction, sci, magic, audio",106
7681,8708,11737387,"Fated (Alex Verus, #1)",author_benedict_jacka,decade_2010s,"urban_fantasy, fantasy, magic, paranormal, fiction, series, mystery, supernatural, audible, audio",97
7682,8709,16077150,Instructions for a Heatwave,author_maggie_ofarrell,decade_2010s,"fiction, historical_fiction, ireland, contemporary, contemporary_fiction, irish, family, literary_fiction, british, wish_list",125
7683,8710,12022496,"Victims (Alex Delaware, #27)",author_jonathan_kellerman,decade_2010s,"mystery, jonathan_kellerman, fiction, alex_delaware, crime, mystery, kellerman, series, thriller, mystery_thriller",114
7684,8711,21530229,"The Job (Fox and O'Hare, #3)",author_janet_evanovich author_lee_goldberg,decade_2010s,"mystery, janet_evanovich, fiction, humor, series, crime, romance, audio, evanovich, chick_lit",93
7685,8712,25222064,"Old School (Diary of a Wimpy Kid, #10)",author_jeff_kinney,decade_2010s,"diary_wimpy_kid, humor, middle_grade, fiction, childrens, graphic_novel, wimpy_kid, child, series, old_school",109
7686,8713,31194270,"Evelyn, After",author_victoria_helen_stone,decade_2010s,"fiction, first, mystery, thriller, suspense, unlimited, mystery_suspense, mystery_thriller, romance, netgalley",110
7687,8714,751635,The Skin I'm In,author_sharon_g_flake,decade_1990s,"young_adult, realistic_fiction, fiction, african_american, middle_school, teen, bullying, coming_age, multicultural, the_skin",125
7688,8715,16065538,The Eye of God (Sigma Force #9),author_james_rollins,decade_2010s,"thriller, fiction, james_rollins, adventure, sigma_force, mystery, action_adventure, thriller, action, series",109
7689,8716,28922,An Artist of the Floating World,author_kazuo_ishiguro,decade_1980s,"fiction, japan, historical_fiction, literature, japanese, japanese_literature, asia, novel, literary_fiction, historical",120
7690,8717,1528410,Night Train to Lisbon,author_pascal_mercier author_barbara_harshav,decade_2000s,"fiction, philosophy, literature, portugal, german, novel, contemporary, historical_fiction, novel, abandoned",108
7691,8718,18052985,"Romancing the Duke (Castles Ever After, #1)",author_tessa_dare,decade_2010s,"romance, historical_romance, historical, historical_fiction, regency, adult, fiction, series, romance_historical, regency_romance",129
7692,8719,25176,"The Man With a Load of Mischief (Richard Jury, #1)",author_martha_grimes,decade_1980s,"mystery, mystery, fiction, crime, series, martha_grime, mystery_thriller, british, mystery_suspense, christmas",110
7693,8720,11714997,"The Underworld (Fallen Star, #2)",author_jessica_sorensen,decade_2010s,"paranormal, fantasy, young_adult, romance, series, vampire, jessica_sorensen, supernatural, paranormal_romance, fallen_star",123
7694,8721,2372,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",author_david_mccullough,decade_1970s,"non_fiction, history, nonfiction, american_history, historical, hist, david_mccullough, world_history, audio, history",117
7695,8722,26116430,LaRose,author_louise_erdrich,decade_2010s,"fiction, native_american, literary_fiction, contemporary, audio, contemporary_fiction, adult_fiction, historical_fiction, abandoned, adult",138
7696,8723,17978144,Before We Met,author_lucie_whitehouse,decade_2010s,"mystery, fiction, thriller, suspense, contemporary, adult, mystery_thriller, crime, psychological_thriller, romance",115
7697,8724,2187270,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,author_the_waiter author_steve_dublanica,decade_2000s,"non_fiction, memoir, nonfiction, humor, food, memoir, biography, biography_memoir, audio, foodie",96
7698,8725,15728721,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",author_kevin_hearne,decade_2010s,"urban_fantasy, fantasy, fiction, paranormal, magic, mythology, series, short_story, audio, novella",98
7699,8726,296264,The Black Arrow,author_robert_louis_stevenson,decade_1880s,"classic, historical_fiction, fiction, adventure, classic, historical, literature, young_adult, romance, history",111
7700,8727,7997069,"Dead or Alive (Jack Ryan Universe, #13)",author_tom_clancy author_grant_blackwood,decade_2010s,"fiction, tom_clancy, thriller, clancy, audible, jack_ryan, military, adventure, action, thriller",96
7701,8728,563458,"Fallen Hearts (Casteel, #3)",author_vc_andrews,decade_1980s,"fiction, andrew, young_adult, andrew, horror, series, romance, andrew, gothic, drama",84
7702,8729,185289,"Dragon Prince (Dragon Prince, #1)",author_melanie_rawn,decade_1980s,"fantasy, dragon, fiction, epic_fantasy, romance, sci_fantasy, high_fantasy, series, magic, melanie_rawn",103
7703,8730,7099389,"The Burning Wire (Lincoln Rhyme, #9)",author_jeffery_deaver,decade_2010s,"mystery, thriller, crime, jeffery_deaver, fiction, lincoln_rhyme, series, deaver, mystery_thriller, suspense",108
7704,8731,166101,"River, Cross My Heart",author_breena_clarke,decade_1990s,"fiction, historical_fiction, african_american, oprah, contemporary, adult_fiction, obc, coming_age, drama, general_fiction",122
7705,8732,109499,Lies Women Believe: And the Truth that Sets Them Free,author_nancy_leigh_demoss author_elisabeth_elliot,decade_2000s,"christian, non_fiction, christian_living, nonfiction, christianity, woman, self_help, faith, christian_non_fiction, religion",124
7706,8733,194808,To Build a Fire,author_jack_london,decade_1900s,"short_story, classic, short_story, adventure, classic, school, survival, american_literature, american_lit, for_school",118
7707,8735,4660,The 158-Pound Marriage,author_john_irving,decade_1970s,"fiction, john_irving, novel, literary_fiction, contemporary, literature, general_fiction, novel, contemporary_fiction, irving",125
7708,8736,6150530,Free: The Future of a Radical Price,author_chris_anderson,decade_2000s,"business, non_fiction, economics, nonfiction, audible, marketing, technology, audio, entrepreneurship, sociology",112
7709,8737,769712,Palestine,author_joe_sacco author_edward_said,decade_1990s,"graphic_novel, comic, graphic_novel, non_fiction, history, politics, nonfiction, palestine, graphic, middle_east",112
7710,8738,198511,Dear Theo,author_vincent_van_gogh author_irving_stone author_jean___stone,decade_1930s,"art, non_fiction, biography, nonfiction, art_history, history, arte, letter, classic, biography",95
7711,8739,15732712,One Hundred Names,author_cecelia_ahern,decade_2010s,"fiction, chick_lit, romance, contemporary, cecelia_ahern, buy, adult, chicklit, wish_list, adult_fiction",104
7712,8741,16248223,The Ghost Bride,author_yangsze_choo,decade_2010s,"fantasy, historical_fiction, fiction, romance, historical, paranormal, ghost, china, asia, supernatural",103
7713,8742,34941,Star Wars - Episode I: The Phantom Menace,author_terry_brooks author_george_lucas,decade_1990s,"star_war, science_fiction, sci, fiction, fantasy, scifi, sci_fantasy, starwars, terry_brook, adventure",102
7714,8743,13096848,"Avatar: The Last Airbender (The Promise, #2)",author_gene_luen_yang author_michael_dante_dimartino author_gurihiru author_bryan_konietzko,decade_2010s,"comic, graphic_novel, fantasy, graphic_novel, manga, fiction, avatar, young_adult, comic, adventure",99
7715,8744,23844390,The Pact,author_karina_halle,decade_2010s,"romance, contemporary, contemporary_romance, friend_lover, new_adult, adult, stand_alone, dnf, karina_halle, chick_lit",118
7716,8745,266765,"Girls in Love (Girls, #1)",author_jacqueline_wilson,decade_1990s,"young_adult, childhood, romance, childrens, jacqueline_wilson, fiction, teen, contemporary, chick_lit, series",109
7717,8747,254799,The Creative Habit: Learn It and Use It for Life,author_twyla_tharp,decade_2000s,"non_fiction, creativity, nonfiction, writing, self_help, art, business, self_improvement, personal_mba, design",110
7718,8749,10429025,"A Beautiful Dark (A Beautiful Dark, #1)",author_jocelyn_davies,decade_2010s,"angel, young_adult, paranormal, fantasy, romance, series, paranormal_romance, supernatural, buy, wish_list",106
7719,8750,18889,"Lady of Avalon (Avalon, #3)",author_marion_zimmer_bradley author_diana_l_paxson,decade_1990s,"fantasy, fiction, historical_fiction, arthurian, series, historical, avalon, sci_fantasy, mythology, marion_zimmer_bradley",122
7720,8751,15985392,"Threat Vector (Jack Ryan Universe, #15)",author_tom_clancy author_mark_greaney,decade_2010s,"tom_clancy, fiction, thriller, clancy, audible, jack_ryan, military, mystery, series, audio",91
7721,8752,829313,Miles: The Autobiography,author_miles_davis author_quincy_troupe,decade_1980s,"music, biography, non_fiction, jazz, autobiography, biography, nonfiction, memoir, memoir, biography_memoir",107
7722,8753,816752,"The Castle in the Attic (The Castle in the Attic, #1)",author_elizabeth_winthrop,decade_1980s,"childrens, fiction, fantasy, child, young_adult, child, childhood, kid, adventure, middle_grade",95
7723,8754,6303704,Does the Noise in My Head Bother You?,author_steven_tyler,decade_2010s,"biography, music, non_fiction, autobiography, biography, nonfiction, memoir, memoir, audio, bio",95
7724,8755,11985631,"The Sworn Sword (The Tales of Dunk and Egg, #2)",author_george_rr_martin,decade_2000s,"fiction, fantasy, epic_fantasy, song_ice_and_fire, series, novella, adventure, high_fantasy, george_martin, asoiaf",114
7725,8756,2230284,"The Broken Window (Lincoln Rhyme, #8)",author_jeffery_deaver,decade_2000s,"mystery, thriller, crime, fiction, jeffery_deaver, series, lincoln_rhyme, mystery_thriller, deaver, suspense",108
7726,8757,11851522,The Complete Works of H.P. Lovecraft,author_hp_lovecraft,decade_1970s,"horror, fiction, classic, fantasy, short_story, science_fiction, sci, classic, sci_fantasy, literature",102
7727,8758,22431039,"Beautiful Secret (Beautiful Bastard, #4)",author_christina_lauren,decade_2010s,"romance, contemporary_romance, contemporary, series, new_adult, christina_lauren, erotica, adult, funny, chick_lit",114
7728,8759,17707654,"Dust (Kay Scarpetta, #21)",author_patricia_cornwell,decade_2010s,"mystery, patricia_cornwell, fiction, crime, series, thriller, kay_scarpetta, scarpetta, cornwell_patricia, cornwell",115
7729,8760,143513,The Three Sisters,author_anton_chekhov,decade_1900s,"play, classic, drama, russian, russian_literature, fiction, theatre, play, russia, classic",90
7730,8762,21411887,"You Were Mine (Rosemary Beach, #9)",author_abbi_glines,decade_2010s,"new_adult, romance, abbi_glines, series, contemporary, rosemary_beach, contemporary_romance, alpha_male, young_adult, second_chance",131
7731,8763,40313,Full Tilt (Full #2),author_janet_evanovich author_charlotte_hughes,decade_2000s,"janet_evanovich, romance, mystery, fiction, chick_lit, evanovich, series, humor, contemporary_romance, contemporary",115
7732,8764,3173125,Beat the Reaper (Peter Brown #1),author_josh_bazell,decade_2000s,"fiction, thriller, mystery, crime, humor, audio, mystery_thriller, series, suspense, thriller",93
7733,8766,99218,"The Machine Crusade (Legends of Dune, #2)",author_brian_herbert author_kevin_j_anderson,decade_2000s,"sci, science_fiction, fiction, scifi, dune, fantasy, sci_fantasy, dune_series, series, scifi_fantasy",100
7734,8769,18693621,"Devil's Game (Reapers MC, #3)",author_joanna_wylde,decade_2010s,"bikers, romance, biker, series, contemporary_romance, alpha_male, contemporary, erotica, motorcycle_club, new_adult",115
7735,8770,8793878,"The Keeping (Law of the Lycans, #3)",author_nicky_charles,decade_2010s,"paranormal_romance, werewolf, paranormal, shifter, nook, romance, nicky_charles, werewolf, adult, shapeshifters",111
7736,8772,20768868,"Flesh and Blood (Kay Scarpetta, #22)",author_patricia_cornwell,decade_2010s,"mystery, patricia_cornwell, fiction, thriller, crime, series, kay_scarpetta, scarpetta, cornwell_patricia, suspense",115
7737,8774,132609,Where's Spot?,author_eric_hill,decade_1980s,"childrens, child, child, kid, dog, animal, childhood, fiction, storytime, lift_the_flap",87
7738,8775,25772000,Cocky Bastard,author_penelope_ward author_vi_keeland,decade_2010s,"contemporary_romance, new_adult, contemporary, funny, adult, stand_alone, humor, alpha_male, dnf, second_chance_romance",119
7739,8776,78674,"Out to Canaan (Mitford Years, #4)",author_jan_karon,decade_1990s,"fiction, christian_fiction, christian, jan_karon, series, mitford, inspirational, mitford_series, adult_fiction, contemporary",125
7740,8777,2235597,"The Dangerous Days of Daniel X (Daniel X, #1)",author_james_patterson author_michael_ledwidge,decade_2000s,"young_adult, james_patterson, sci, science_fiction, fantasy, fiction, alien, series, adventure, daniel",102
7741,8780,8369681,Prom and Prejudice,author_elizabeth_eulberg,decade_2010s,"young_adult, romance, contemporary, chick_lit, retellings, realistic_fiction, fiction, teen, retelling, high_school",115
7742,8781,13074,Strip Tease,author_carl_hiaasen,decade_1990s,"fiction, mystery, humor, crime, florida, carl_hiaasen, hiaasen, comedy, humour, thriller",88
7743,8783,760110,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",author_kevin_j_anderson,decade_1990s,"star_war, science_fiction, sci, fiction, scifi, fantasy, starwars, sci_fantasy, star_war_legend, star",101
7744,8784,456057,"Showdown (Paradise, #1)",author_ted_dekker,decade_2000s,"christian_fiction, fiction, ted_dekker, christian, fantasy, thriller, series, mystery, dekker, horror",101
7745,8785,16299341,"Thankless in Death (In Death, #37)",author_jd_robb,decade_2010s,"mystery, romance, robb, robb, death_series, death, fiction, crime, futuristic, series",85
7746,8788,14028,Snow Country,author_yasunari_kawabata author_edward_g_seidensticker,decade_1930s,"fiction, japan, japanese, japanese_literature, classic, literature, japanese_lit, asia, romance, asian_literature",113
7747,8790,66470,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",author_robin_cook,decade_1990s,"fiction, thriller, robin_cook, medical, mystery, medical_thriller, science_fiction, sci, suspense, thriller",107
7748,8791,893731,Big Trouble,author_dave_barry,decade_1990s,"humor, fiction, mystery, comedy, funny, humour, humorous, florida, crime, detective",83
7749,8792,17877,The House of the Dead,author_fyodor_dostoyevsky author_ergin_altay,decade_1860s,"classic, fiction, russian, russian_literature, literature, russian_lit, novel, russia, classic, century",103
7750,8797,9893355,"Stunning (Pretty Little Liars, #11)",author_sara_shepard,decade_2010s,"pretty_little_liar, young_adult, mystery, series, pll, sara_shepard, buy, fiction, contemporary, chick_lit",106
7751,8798,481462,The Howling,author_gary_brandner,decade_1970s,"horror, werewolf, fiction, werewolf, wish_list, fantasy, thriller, paranormal, horror_thriller, supernatural",108
